Hướng,Đường trước nhà(m),Loại BDS,Pháp lý,Số lầu,Số phòng ngủ,Giá(Tỷ),Diện tích(m2),Tỉnh/ Thành phố,Quận/ Huyện,Mật độ dân số (người/km²),GRDP(%)
_,20.0,1,1,1,2,0.97,90.0,7,Bình Chánh,2.792,5.81
_,20.0,1,1,1,3,1.2,100.0,7,Bình Chánh,2.792,5.81
_,20.0,1,1,1,2,1.2,80.0,7,Bình Chánh,2.792,5.81
_,25.0,1,1,7,12,20.0,90.0,7,Quận 5,36.994,5.81
_,20.0,1,0,3,10,30.0,240.0,7,Quận 6,32.439,5.81
_,20.0,1,1,1,2,10.99,88.0,7,Thủ Đức,4.791,5.81
_,6.0,2,1,4,4,5.1,55.0,7,Thủ Đức,4.791,5.81
_,6.0,2,1,3,3,8.9,99.0,7,Gò Vấp,34.36,5.81
_,5.0,2,1,3,3,4.5,56.0,7,Gò Vấp,34.36,5.81
_,6.0,2,1,5,4,7.2,60.0,7,Gò Vấp,34.36,5.81
_,6.0,1,1,1,5,9.7,125.0,7,Gò Vấp,34.36,5.81
_,7.0,2,1,2,3,7.5,40.0,7,Quận 10,41.196,5.81
_,6.0,2,1,3,3,8.7,45.0,7,Quận 10,41.196,5.81
_,3.0,2,1,2,5,8.5,70.0,7,Quận 3,38.852,5.81
_,5.0,2,1,3,5,6.9,52.0,7,Quận 11,41.15,5.81
_,12.0,1,0,5,7,28.0,85.0,7,Phú Nhuận,33.461,5.81
_,3.0,2,1,1,2,3.0,40.0,7,Tân Bình,21.196,5.81
_,3.0,2,1,1,2,2.25,24.0,7,Tân Phú,30.146,5.81
_,40.0,1,1,2,4,13.2,80.0,7,Quận 8,22.118,5.81
_,4.0,2,1,3,4,5.2,36.0,7,Tân Bình,21.196,5.81
_,12.0,1,1,1,4,8.98,200.0,7,Hóc Môn,4.966,5.81
_,16.0,2,1,4,7,6.99,105.0,7,Tân Phú,30.146,5.81
_,6.0,2,1,3,3,7.9,90.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,5,5,8.98,75.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,5,29.0,128.0,7,Tân Bình,21.196,5.81
_,4.0,2,1,1,3,39.0,156.0,7,Quận 3,38.852,5.81
_,20.0,1,1,3,5,32.0,120.0,7,Phú Nhuận,33.461,5.81
_,20.0,1,1,3,5,16.0,100.0,7,Bình Thạnh,23.998,5.81
_,20.0,1,1,4,6,32.0,120.0,7,Phú Nhuận,33.461,5.81
_,20.0,1,1,2,5,28.0,210.0,7,Tân Bình,21.196,5.81
_,16.0,1,1,3,5,22.0,92.0,7,Tân Bình,21.196,5.81
_,6.0,2,1,1,1,42.0,275.0,7,Quận 3,38.852,5.81
_,7.0,0,1,1,4,37.0,200.0,7,Phú Nhuận,33.461,5.81
_,30.0,1,1,4,8,45.0,160.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,2,4,15.0,110.0,7,Quận 3,38.852,5.81
_,10.0,0,1,4,6,28.0,210.0,7,Bình Thạnh,23.998,5.81
_,20.0,1,1,4,5,19.5,95.0,7,Tân Bình,21.196,5.81
_,12.0,0,1,3,4,40.0,160.0,7,Tân Bình,21.196,5.81
_,10.0,0,1,3,4,39.0,210.0,7,Quận 3,38.852,5.81
_,10.0,1,1,2,4,49.0,258.0,7,Phú Nhuận,33.461,5.81
_,6.0,2,0,3,2,6.2,27.0,7,Bình Thạnh,23.998,5.81
_,4.0,2,1,2,4,7.0,49.0,7,Bình Thạnh,23.998,5.81
_,4.0,2,1,4,4,4.75,43.0,7,Bình Thạnh,23.998,5.81
_,6.0,2,1,4,8,24.0,210.0,7,Bình Thạnh,23.998,5.81
_,4.0,2,1,2,4,4.2,47.0,7,Bình Thạnh,23.998,5.81
_,5.0,1,1,2,4,7.5,165.0,7,Phú Nhuận,33.461,5.81
_,5.0,2,1,6,15,21.0,125.0,7,Bình Thạnh,23.998,5.81
_,4.0,2,1,2,3,6.3,39.0,7,Bình Thạnh,23.998,5.81
_,4.0,2,1,5,5,11.5,62.0,7,Bình Thạnh,23.998,5.81
_,6.0,2,1,2,4,11.5,115.0,7,Phú Nhuận,33.461,5.81
_,8.0,2,1,2,3,9.99,48.0,7,Phú Nhuận,33.461,5.81
_,6.0,1,1,3,4,16.5,80.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,1,2,4,8.6,52.0,7,Bình Thạnh,23.998,5.81
_,6.0,2,0,3,6,13.0,82.0,7,Bình Thạnh,23.998,5.81
_,20.0,1,1,2,4,13.5,65.0,7,Quận 3,38.852,5.81
_,5.0,1,1,2,4,5.9,49.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,1,4,4,5.8,53.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,1,5,7,12.9,98.0,7,Bình Thạnh,23.998,5.81
_,4.0,2,1,2,4,8.99,109.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,1,4,4,8.2,41.0,7,Phú Nhuận,33.461,5.81
_,5.0,2,1,5,5,6.85,41.0,7,Bình Thạnh,23.998,5.81
_,4.0,2,1,2,4,6.4,45.0,7,Bình Thạnh,23.998,5.81
_,6.0,2,1,2,4,10.0,131.0,7,Bình Thạnh,23.998,5.81
_,8.0,1,1,4,4,17.0,47.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,1,5,9,7.6,59.0,7,Bình Thạnh,23.998,5.81
_,8.0,1,1,4,5,11.5,50.0,7,Phú Nhuận,33.461,5.81
_,25.0,1,1,4,1,90.0,144.0,7,Quận 3,38.852,5.81
_,135.0,1,1,9,1,95.0,135.0,7,Quận 3,38.852,5.81
_,25.0,1,1,6,1,95.0,142.0,7,Quận 3,38.852,5.81
_,20.0,1,1,8,1,107.0,170.0,7,Quận 1,18.523,5.81
_,20.0,1,1,8,1,68.0,118.0,7,Quận 1,18.523,5.81
_,20.0,1,1,4,1,75.0,175.0,7,Quận 1,18.523,5.81
_,20.0,1,1,3,1,115.0,262.0,7,Quận 1,18.523,5.81
_,20.0,1,1,4,4,19.0,72.0,7,Phú Nhuận,33.461,5.81
_,25.0,1,1,1,1,130.0,396.0,7,Tân Bình,21.196,5.81
_,25.0,1,1,3,1,75.0,141.0,7,Quận 3,38.852,5.81
_,25.0,1,1,1,1,102.0,288.0,7,Tân Bình,21.196,5.81
_,25.0,1,1,6,1,29.0,112.0,7,Tân Bình,21.196,5.81
_,25.0,1,1,2,2,20.5,45.0,7,Quận 3,38.852,5.81
_,25.0,1,1,5,5,22.0,68.0,7,Tân Bình,21.196,5.81
_,25.0,1,1,5,1,26.0,100.0,7,Tân Bình,21.196,5.81
_,20.0,1,0,7,9,59.0,115.0,7,Quận 3,38.852,5.81
_,30.0,1,1,1,1,75.0,150.0,7,Quận 1,18.523,5.81
_,20.0,1,1,3,1,130.0,220.0,7,Quận 3,38.852,5.81
_,30.0,1,0,2,1,140.0,208.0,7,Quận 3,38.852,5.81
_,30.0,1,1,7,7,83.0,130.0,7,Quận 3,38.852,5.81
_,8.0,0,1,4,7,39.0,148.0,7,Phú Nhuận,33.461,5.81
_,20.0,1,1,8,33,81.0,150.0,7,Quận 1,18.523,5.81
_,8.0,1,1,4,1,44.5,235.0,7,Phú Nhuận,33.461,5.81
_,25.0,1,1,4,1,30.0,60.0,7,Quận 1,18.523,5.81
_,30.0,1,1,7,1,35.0,80.0,7,Quận 1,18.523,5.81
_,25.0,1,1,4,1,320.0,543.0,7,Quận 3,38.852,5.81
_,20.0,1,1,2,1,65.0,128.0,7,Quận 1,18.523,5.81
_,25.0,1,1,6,1,70.0,150.0,7,Quận 1,18.523,5.81
_,40.0,1,1,7,1,80.0,236.0,7,Tân Bình,21.196,5.81
_,25.0,1,1,7,1,120.0,130.0,7,Quận 1,18.523,5.81
_,30.0,1,0,7,9,315.0,952.0,7,Phú Nhuận,33.461,5.81
_,8.0,2,1,1,2,4.7,80.0,7,Thủ Đức,4.791,5.81
_,16.0,2,1,3,2,4.15,31.0,7,Thủ Đức,4.791,5.81
_,3.0,2,1,2,3,4.2,95.0,7,Thủ Đức,4.791,5.81
_,30.0,1,1,5,3,26.0,68.0,7,Quận 1,18.523,5.81
_,12.0,1,1,4,7,9.5,80.0,7,Tân Phú,30.146,5.81
_,10.0,0,1,3,6,27.0,132.0,7,Bình Thạnh,23.998,5.81
_,10.0,2,1,4,4,17.9,93.0,7,Bình Thạnh,23.998,5.81
_,12.0,1,1,4,4,15.0,80.0,7,Tân Bình,21.196,5.81
_,12.0,1,1,1,1,100.0,170.0,7,Quận 1,18.523,5.81
_,30.0,1,1,8,8,36.0,90.0,7,Quận 10,41.196,5.81
_,20.0,1,1,2,2,150.0,409.0,7,Quận 5,36.994,5.81
_,8.0,2,1,3,5,14.8,115.0,7,Tân Bình,21.196,5.81
_,8.0,2,1,5,5,9.5,43.0,7,Tân Bình,21.196,5.81
_,12.0,1,1,4,4,13.9,58.0,7,Tân Bình,21.196,5.81
_,12.0,1,1,5,5,15.0,79.0,7,Tân Bình,21.196,5.81
_,20.0,1,1,1,1,150.0,160.0,7,Quận 1,18.523,5.81
_,5.0,0,1,1,3,179.0,619.0,7,Thủ Đức,4.791,5.81
_,10.0,0,1,3,5,105.0,300.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,1,1,20.0,128.0,7,Bình Thạnh,23.998,5.81
_,20.0,1,1,5,5,37.0,100.0,7,Tân Bình,21.196,5.81
_,8.0,2,1,4,8,20.0,120.0,7,Tân Bình,21.196,5.81
_,12.0,0,1,3,4,65.0,261.0,7,Quận 3,38.852,5.81
_,10.0,1,1,6,12,40.0,84.0,7,Quận 1,18.523,5.81
_,10.0,1,1,1,1,22.8,369.0,7,Tân Phú,30.146,5.81
_,10.0,2,1,6,14,17.5,79.0,7,Tân Bình,21.196,5.81
_,8.0,2,1,5,3,10.8,43.0,7,Tân Bình,21.196,5.81
_,8.0,2,1,2,2,15.0,64.0,7,Quận 5,36.994,5.81
_,5.0,2,1,1,1,10.0,60.0,7,Tân Bình,21.196,5.81
_,4.0,2,1,2,2,4.28,46.0,7,Gò Vấp,34.36,5.81
_,4.0,2,1,2,2,3.8,66.0,7,Gò Vấp,34.36,5.81
_,30.0,1,1,2,4,48.0,160.0,7,Tân Bình,21.196,5.81
_,10.0,1,1,4,7,24.0,84.0,7,Tân Bình,21.196,5.81
_,6.0,1,0,1,2,0.25,60.0,7,Hóc Môn,4.966,5.81
_,12.0,1,1,4,28,31.0,210.0,7,Thủ Đức,4.791,5.81
_,3.0,2,1,1,2,0.5,30.0,7,Thủ Đức,4.791,5.81
_,6.0,1,1,3,4,8.5,130.0,7,Thủ Đức,4.791,5.81
_,12.0,1,1,5,4,26.5,50.0,7,Quận 3,38.852,5.81
_,5.0,2,1,2,3,2.98,48.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,1,2,3,5.48,45.0,7,Quận 1,18.523,5.81
_,5.0,2,1,3,4,6.38,50.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,1,1,3,22.8,200.0,7,Bình Thạnh,23.998,5.81
_,30.0,1,0,10,10,145.0,420.0,7,Quận 3,38.852,5.81
_,30.0,1,1,5,5,90.0,160.0,7,Quận 1,18.523,5.81
_,20.0,1,1,1,1,700.0,1.3,7,Quận 1,18.523,5.81
_,30.0,1,1,1,1,175.0,582.0,7,Quận 3,38.852,5.81
_,30.0,1,1,1,1,160.0,500.0,7,Quận 3,38.852,5.81
_,20.0,1,1,6,6,65.0,112.0,7,Quận 3,38.852,5.81
_,30.0,1,1,3,3,70.0,198.0,7,Quận 3,38.852,5.81
_,20.0,1,1,1,1,65.0,418.0,7,Bình Thạnh,23.998,5.81
_,20.0,0,1,2,2,25.0,240.0,7,Bình Thạnh,23.998,5.81
_,20.0,1,1,5,5,24.0,75.0,7,Quận 1,18.523,5.81
_,20.0,1,1,6,6,50.0,198.0,7,Tân Bình,21.196,5.81
_,30.0,1,1,1,1,220.0,1.98,7,Tân Phú,30.146,5.81
_,30.0,1,1,3,3,65.0,90.0,7,Quận 1,18.523,5.81
_,30.0,1,1,3,3,31.0,86.0,7,Quận 1,18.523,5.81
_,20.0,1,1,5,5,61.0,200.0,7,Quận 1,18.523,5.81
_,30.0,1,1,1,1,180.0,750.0,7,Quận 3,38.852,5.81
_,30.0,1,1,1,1,150.0,1.2,7,Phú Nhuận,33.461,5.81
_,30.0,1,1,6,6,83.0,180.0,7,Quận 1,18.523,5.81
_,20.0,1,1,5,5,70.0,90.0,7,Quận 1,18.523,5.81
_,30.0,1,1,3,3,29.0,72.0,7,Quận 3,38.852,5.81
_,30.0,1,1,8,8,75.0,100.0,7,Quận 3,38.852,5.81
_,20.0,1,1,6,6,42.0,144.0,7,Quận 3,38.852,5.81
_,30.0,1,1,7,7,162.0,134.0,7,Quận 1,18.523,5.81
_,20.0,1,1,4,4,35.0,143.0,7,Tân Bình,21.196,5.81
_,20.0,1,1,3,3,30.5,117.0,7,Quận 5,36.994,5.81
_,30.0,0,1,3,3,68.0,200.0,7,Quận 7,10.088,5.81
_,30.0,1,1,5,5,31.0,144.0,7,Phú Nhuận,33.461,5.81
_,20.0,1,1,5,5,19.8,100.0,7,Tân Bình,21.196,5.81
_,20.0,1,1,2,2,24.0,86.0,7,Tân Bình,21.196,5.81
_,30.0,1,1,3,3,24.0,90.0,7,Tân Bình,21.196,5.81
_,30.0,1,1,3,3,63.0,264.0,7,Quận 5,36.994,5.81
_,30.0,1,1,1,1,75.0,360.0,7,Bình Thạnh,23.998,5.81
_,30.0,1,1,1,1,230.0,400.0,7,Quận 1,18.523,5.81
_,30.0,1,1,1,1,92.0,396.0,7,Thủ Đức,4.791,5.81
_,30.0,1,1,2,2,320.0,270.0,7,Quận 1,18.523,5.81
_,30.0,1,1,9,9,190.0,432.0,7,Quận 1,18.523,5.81
_,30.0,1,1,1,1,35.0,256.0,7,Thủ Đức,4.791,5.81
_,30.0,1,1,3,3,60.0,176.0,7,Quận 3,38.852,5.81
_,30.0,1,1,1,1,23.0,200.0,7,Quận 7,10.088,5.81
_,20.0,1,1,1,1,65.0,418.0,7,Bình Thạnh,23.998,5.81
_,30.0,1,1,6,6,85.0,280.0,7,Quận 3,38.852,5.81
_,30.0,1,1,3,3,75.0,360.0,7,Quận 1,18.523,5.81
_,2.0,0,0,2,4,82.0,675.0,7,Thủ Đức,4.791,5.81
_,30.0,1,1,1,1,84.0,588.0,7,Quận 7,10.088,5.81
_,20.0,1,1,1,1,61.0,430.0,7,Bình Thạnh,23.998,5.81
_,30.0,0,1,2,2,140.0,832.0,7,Thủ Đức,4.791,5.81
_,20.0,0,1,2,2,82.0,600.0,7,Thủ Đức,4.791,5.81
_,20.0,1,0,1,1,400.0,1.04,7,Quận 3,38.852,5.81
_,20.0,0,1,2,2,69.0,315.0,7,Quận 1,18.523,5.81
_,20.0,1,1,2,2,220.0,480.0,7,Quận 3,38.852,5.81
_,30.0,1,1,4,4,23.0,77.0,7,Quận 10,41.196,5.81
_,6.0,1,1,3,3,33.0,80.0,7,Quận 3,38.852,5.81
_,15.0,1,0,4,5,13.5,180.0,7,Quận 6,32.439,5.81
_,20.0,1,0,4,8,16.0,74.0,7,Quận 6,32.439,5.81
_,8.0,1,1,4,4,6.3,64.0,7,Bình Tân,15.109,5.81
_,3.0,2,1,2,3,2.75,47.0,7,Quận 3,38.852,5.81
_,6.0,2,0,2,3,2.28,52.0,7,Tân Bình,21.196,5.81
_,3.0,2,1,2,2,3.45,49.0,7,Phú Nhuận,33.461,5.81
_,6.0,2,1,1,2,2.5,44.0,7,Phú Nhuận,33.461,5.81
_,40.0,1,0,6,18,110.0,220.0,7,Quận 1,18.523,5.81
_,20.0,1,0,6,25,50.0,280.0,7,Quận 6,32.439,5.81
_,6.0,2,1,2,2,6.3,80.0,7,Tân Phú,30.146,5.81
_,30.0,1,1,5,2,72.9,1.242,7,Thủ Đức,4.791,5.81
_,3.0,1,1,1,2,1.4,35.0,7,Nhà Bè,2.06,5.81
_,8.0,2,1,1,1,13.5,130.0,7,Tân Bình,21.196,5.81
_,5.0,1,1,2,3,5.3,68.0,7,Thủ Đức,4.791,5.81
_,14.0,0,1,4,5,16.8,100.0,7,Gò Vấp,34.36,5.81
_,20.0,1,0,8,36,700.0,982.0,7,Quận 3,38.852,5.81
_,5.0,2,1,1,3,3.65,48.0,7,Tân Phú,30.146,5.81
_,5.0,2,1,1,3,2.75,56.0,7,Quận 5,36.994,5.81
_,5.0,2,1,4,3,3.8,80.0,7,Quận 10,41.196,5.81
_,4.0,2,1,2,2,3.5,48.0,7,Quận 3,38.852,5.81
_,6.0,2,0,2,3,3.1,55.0,7,Tân Phú,30.146,5.81
_,15.0,0,0,4,8,43.0,88.0,7,Quận 10,41.196,5.81
_,6.0,2,0,2,3,2.3,40.0,7,Thủ Đức,4.791,5.81
_,20.0,2,1,4,4,16.0,120.0,7,Quận 10,41.196,5.81
_,5.0,2,1,3,3,4.99,30.0,7,Bình Thạnh,23.998,5.81
_,8.0,2,1,4,6,12.9,46.0,7,Quận 10,41.196,5.81
_,10.0,2,1,4,5,12.0,48.0,7,Tân Bình,21.196,5.81
_,15.0,1,1,3,4,13.0,80.0,7,Gò Vấp,34.36,5.81
_,10.0,1,1,4,4,28.0,250.0,7,Thủ Đức,4.791,5.81
_,6.0,2,1,3,4,12.4,73.0,7,Bình Thạnh,23.998,5.81
_,8.0,1,1,7,20,25.0,110.0,7,Tân Bình,21.196,5.81
_,20.0,1,0,3,5,39.9,172.0,7,Quận 10,41.196,5.81
_,40.0,1,1,7,12,26.5,90.0,7,Tân Bình,21.196,5.81
_,16.0,0,1,6,8,19.5,100.0,7,Quận 10,41.196,5.81
_,25.0,1,1,7,12,20.0,90.0,7,Quận 5,36.994,5.81
_,12.0,0,1,3,5,33.0,275.0,7,Thủ Đức,4.791,5.81
_,8.0,1,1,2,3,15.3,96.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,4,8,16.0,84.0,7,Quận 3,38.852,5.81
_,8.0,2,0,5,5,19.0,70.0,7,Quận 3,38.852,5.81
_,3.0,2,1,5,5,4.96,37.0,7,Tân Bình,21.196,5.81
_,6.0,2,1,2,6,9.3,56.0,7,Quận 10,41.196,5.81
_,8.0,2,1,3,2,4.1,52.0,7,Thủ Đức,4.791,5.81
_,7.0,2,1,3,5,3.8,60.0,7,Quận 10,41.196,5.81
_,6.0,2,0,2,2,5.9,49.0,7,Tân Phú,30.146,5.81
_,20.0,1,1,3,5,24.5,64.0,7,Tân Bình,21.196,5.81
_,10.0,2,1,2,6,16.0,90.0,7,Quận 1,18.523,5.81
_,5.0,2,1,2,3,5.7,70.0,7,Gò Vấp,34.36,5.81
_,5.0,2,1,3,5,9.4,105.0,7,Tân Phú,30.146,5.81
_,7.0,2,1,2,3,9.0,64.0,7,Quận 10,41.196,5.81
_,8.0,1,1,2,3,2.7,79.0,7,Thủ Đức,4.791,5.81
_,4.0,2,1,2,2,4.28,46.0,7,Gò Vấp,34.36,5.81
_,4.0,2,1,2,2,3.8,66.0,7,Gò Vấp,34.36,5.81
_,30.0,1,1,2,4,48.0,160.0,7,Tân Bình,21.196,5.81
_,10.0,1,1,4,7,24.0,84.0,7,Tân Bình,21.196,5.81
_,20.0,1,1,2,4,25.0,105.0,7,Quận 5,36.994,5.81
_,6.0,1,0,5,5,24.0,120.0,7,Quận 1,18.523,5.81
_,25.0,1,1,3,4,14.0,76.0,7,Quận 6,32.439,5.81
_,6.0,2,1,2,4,16.5,199.0,7,Gò Vấp,34.36,5.81
_,16.0,1,1,4,5,9.6,72.0,7,Quận 6,32.439,5.81
_,20.0,1,1,1,2,16.0,310.0,7,Quận 12,11.745,5.81
_,5.0,2,1,2,2,21.5,200.0,7,Bình Thạnh,23.998,5.81
_,16.0,1,0,3,10,13.8,100.0,7,Quận 6,32.439,5.81
_,15.0,1,0,4,5,13.5,180.0,7,Quận 6,32.439,5.81
_,20.0,1,0,4,8,16.0,74.0,7,Quận 6,32.439,5.81
_,6.0,2,1,1,2,3.1,64.0,7,Quận 12,11.745,5.81
_,15.0,1,0,4,4,24.5,100.0,7,Phú Nhuận,33.461,5.81
_,20.0,1,0,5,5,25.0,120.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,1,1,2,4.1,48.0,7,Tân Phú,30.146,5.81
_,6.0,1,1,5,8,12.99,56.0,7,Quận 3,38.852,5.81
_,20.0,1,1,3,30,84.999,952.0,7,Bình Thạnh,23.998,5.81
_,20.0,1,1,3,36,64.999,356.0,7,Quận 10,41.196,5.81
_,20.0,1,1,3,37,64.999,372.0,7,Quận 10,41.196,5.81
_,10.0,1,1,4,9,27.5,106.0,7,Quận 10,41.196,5.81
_,5.0,1,1,4,5,7.8,65.0,7,Quận 3,38.852,5.81
_,6.0,2,0,1,2,13.5,86.0,7,Bình Thạnh,23.998,5.81
_,20.0,1,1,7,100,149.999,800.0,7,Quận 7,10.088,5.81
_,4.0,2,1,5,5,6.79,54.0,7,Quận 5,36.994,5.81
_,7.0,1,0,4,16,105.0,96.0,7,Quận 1,18.523,5.81
_,16.0,1,1,3,5,11.5,100.0,7,Tân Phú,30.146,5.81
_,20.0,1,1,3,7,30.0,260.0,7,Tân Phú,30.146,5.81
_,7.0,0,0,2,8,75.0,161.0,7,Quận 3,38.852,5.81
_,7.0,1,0,5,25,30.0,88.0,7,Bình Thạnh,23.998,5.81
_,8.0,1,1,6,17,17.0,78.0,7,Quận 3,38.852,5.81
_,4.0,2,1,2,2,2.1,46.0,7,Thủ Đức,4.791,5.81
_,7.0,1,0,6,18,86.0,131.0,7,Quận 1,18.523,5.81
_,8.0,1,1,4,4,6.3,64.0,7,Bình Tân,15.109,5.81
_,10.0,1,0,2,3,9.9,36.0,7,Quận 5,36.994,5.81
_,8.0,0,0,4,4,15.5,102.0,7,Thủ Đức,4.791,5.81
_,12.0,0,0,2,6,17.5,200.0,7,Bình Thạnh,23.998,5.81
_,7.0,2,1,2,4,38.5,4.7,7,Thủ Đức,4.791,5.81
_,8.0,2,0,8,12,17.0,80.0,7,Quận 3,38.852,5.81
_,20.0,1,0,1,2,270.0,341.0,7,Quận 1,18.523,5.81
_,20.0,1,0,6,12,152.0,165.0,7,Quận 1,18.523,5.81
_,20.0,1,0,12,120,950.0,468.0,7,Quận 1,18.523,5.81
_,10.0,2,0,3,5,45.0,200.0,7,Quận 10,41.196,5.81
_,20.0,1,0,1,2,600.0,459.0,7,Quận 1,18.523,5.81
_,20.0,1,0,4,5,40.0,107.0,7,Quận 3,38.852,5.81
_,10.0,0,0,3,5,69.0,341.0,7,Quận 10,41.196,5.81
_,20.0,1,0,12,25,750.0,600.0,7,Quận 1,18.523,5.81
_,20.0,1,0,3,15,175.0,155.0,7,Quận 1,18.523,5.81
_,20.0,1,0,1,1,33.0,240.0,7,Tân Bình,21.196,5.81
_,20.0,1,0,1,2,305.0,800.0,7,Quận 10,41.196,5.81
_,6.0,2,0,3,6,7.6,70.0,7,Tân Phú,30.146,5.81
_,6.0,2,1,5,5,8.8,64.0,7,Bình Thạnh,23.998,5.81
_,3.0,2,1,2,3,2.75,47.0,7,Quận 3,38.852,5.81
_,6.0,2,0,2,3,2.28,52.0,7,Tân Bình,21.196,5.81
_,8.0,2,0,2,3,2.4,53.0,7,Quận 10,41.196,5.81
_,4.0,1,1,2,3,3.29,60.0,7,Gò Vấp,34.36,5.81
_,4.0,1,1,2,3,3.1,60.0,7,Gò Vấp,34.36,5.81
_,4.0,1,1,2,3,3.22,60.0,7,Quận 10,41.196,5.81
_,4.0,1,1,2,3,3.19,60.0,7,Quận 10,41.196,5.81
_,5.0,2,0,2,4,2.2,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,0,2,5,19.0,100.0,7,Tân Bình,21.196,5.81
_,3.0,2,1,2,2,3.45,49.0,7,Phú Nhuận,33.461,5.81
_,3.0,2,1,4,3,6.6,33.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,12.0,238.0,7,Thủ Đức,4.791,5.81
_,6.0,2,1,1,2,2.5,44.0,7,Phú Nhuận,33.461,5.81
_,10.0,1,1,1,3,0.7,75.0,7,Quận 12,11.745,5.81
_,6.0,2,0,2,4,2.5,56.0,7,Gò Vấp,34.36,5.81
_,40.0,1,0,6,18,110.0,220.0,7,Quận 1,18.523,5.81
_,20.0,1,0,6,25,50.0,280.0,7,Quận 6,32.439,5.81
_,6.0,2,1,2,2,6.3,80.0,7,Tân Phú,30.146,5.81
_,30.0,1,1,5,2,72.9,1.242,7,Thủ Đức,4.791,5.81
_,10.0,2,1,2,4,46.0,310.0,7,Tân Bình,21.196,5.81
_,2.0,2,1,2,2,2.1,30.0,7,Tân Bình,21.196,5.81
_,3.0,1,1,1,2,1.4,35.0,7,Nhà Bè,2.06,5.81
_,8.0,2,1,1,1,13.5,130.0,7,Tân Bình,21.196,5.81
_,5.0,1,1,2,3,5.3,68.0,7,Thủ Đức,4.791,5.81
_,14.0,0,1,4,5,16.8,100.0,7,Gò Vấp,34.36,5.81
_,20.0,1,0,8,36,700.0,982.0,7,Quận 3,38.852,5.81
_,20.0,0,1,4,8,26.8,200.0,7,Quận 7,10.088,5.81
_,8.0,2,1,4,7,12.999,125.0,7,Tân Bình,21.196,5.81
_,16.0,1,1,4,4,11.5,70.0,7,Tân Phú,30.146,5.81
_,4.0,2,0,4,4,6.9,70.0,7,Bình Thạnh,23.998,5.81
_,15.0,0,1,4,4,40.0,210.0,7,Thủ Đức,4.791,5.81
_,18.0,0,1,2,6,42.0,190.0,7,Thủ Đức,4.791,5.81
_,6.0,1,1,1,2,1.13,80.0,7,Bình Chánh,2.792,5.81
_,12.0,1,0,3,6,53.0,160.0,7,Quận 1,18.523,5.81
_,10.0,1,0,1,1,45.0,230.0,7,Bình Thạnh,23.998,5.81
_,10.0,0,0,3,6,80.0,460.0,7,Quận 3,38.852,5.81
_,20.0,1,1,5,9,34.9,150.0,7,Quận 8,22.118,5.81
_,4.0,2,1,4,4,13.0,130.0,7,Quận 11,41.15,5.81
_,16.0,1,0,3,6,17.5,81.0,7,Quận 4,41.745,5.81
_,10.0,1,1,3,5,12.8,98.0,7,Tân Phú,30.146,5.81
_,6.0,2,1,5,4,6.0,42.0,7,Bình Thạnh,23.998,5.81
_,6.0,2,0,3,3,4.4,30.0,7,Quận 11,41.15,5.81
_,10.0,2,1,2,4,4.3,123.0,7,Quận 12,11.745,5.81
_,5.0,1,1,1,13,5.95,150.0,7,Quận 12,11.745,5.81
_,4.0,2,1,3,5,6.8,72.0,7,Gò Vấp,34.36,5.81
_,5.0,2,1,4,12,10.8,99.0,7,Bình Thạnh,23.998,5.81
_,12.0,1,1,8,8,89.0,240.0,7,Tân Bình,21.196,5.81
_,10.0,1,1,3,3,21.5,100.0,7,Quận 6,32.439,5.81
_,12.0,2,1,3,4,17.0,221.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,1,2,1.25,150.0,7,Bình Chánh,2.792,5.81
_,20.0,1,1,7,8,18.0,257.0,7,Quận 7,10.088,5.81
_,4.0,2,1,2,2,7.2,120.0,7,Thủ Đức,4.791,5.81
_,3.0,2,1,4,2,5.58,27.0,7,Phú Nhuận,33.461,5.81
_,12.0,0,1,4,6,21.8,100.0,7,Gò Vấp,34.36,5.81
_,6.0,2,1,3,3,3.5,40.0,7,Bình Tân,15.109,5.81
_,10.0,0,1,2,4,53.0,360.0,7,Thủ Đức,4.791,5.81
_,12.0,1,1,5,25,55.0,230.0,7,Thủ Đức,4.791,5.81
_,16.0,1,1,1,3,66.0,224.0,7,Thủ Đức,4.791,5.81
_,10.0,0,1,3,5,120.0,550.0,7,Thủ Đức,4.791,5.81
_,12.0,0,1,3,5,40.0,290.0,7,Thủ Đức,4.791,5.81
