;Mã tin;Hướng;Phòng ăn;Loại tin;Đường trước nhà;Nhà bếp;Loại BDS;Pháp lý;Sân thượng;Chiều ngang;Số lầu;Chổ để xe hơi;Chiều dài;Số phòng ngủ;Chính chủ;Giá;Diện tích;Địa chỉ;Thuộc dự án;Unnamed: 0
14696;12625251;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;4;;20m;5;---; 68 tỷ ; 288 m2; Đường Yên Sở, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14697;12818855;Đông Nam;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;5;;40m;11;---; 37,8 tỷ ; 527 m2; Đường Trần Khánh Dư, Phường 8, Thành phố Đà Lạt, Lâm Đồng;;
14698;13453660;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;4;---;---;4;---; 17 tỷ ; 240 m2; Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội;;
14699;13452001;Tây Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;8m;1;;100m;4;---; 6,3 tỷ ; 2.000 m2; Thành phố Buôn Ma Thuột, Đắk Lắk;;
14700;13000667;Đông Bắc;;Cần bán;3m;;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;---;8,6m;3;;20m;5;---; 25,9 tỷ ; 200 m2; số 1, Đường Số 8, Thành phố Thủ Đức, Hồ Chí Minh;;
14701;13430273;Tây Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,6m;1;;13,9m;4;---; 5,9 tỷ ; 61 m2; Đường Tô hiến Thành, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
14702;13392070;Nam;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;20m;4;---; 14,85 tỷ ; 120 m2; Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội;Khu đô thị mới Geleximco-Lê Trọng Tấn(xem chi tiết dự án);
14703;6832018;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;20m;1;;25m;3;; 53 tỷ ; 500 m2; Đường số 13, Phường Bình Trưng Tây, Thành phố Thủ Đức, Hồ Chí Minh;;
14704;13443444;_;---;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13,5m;---;;86m;1;---; 5,95 tỷ ; 1.161 m2; Đường Vườn Thơm, Xã Bình Lợi, Huyện Bình Chánh, Hồ Chí Minh;;
14705;13415400;_;---;Cần bán;15m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;10m;3;---;23m;6;---; 8,9 tỷ ; 230 m2; Xã Bình Mỹ, Huyện Củ Chi, Hồ Chí Minh;Khu biệt thự Tuyết Anh(xem chi tiết dự án);
14706;13182129;Tây Nam;;Cần bán;17m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,5m;1;;15,5m;2;---; 868 triệu ; 71 m2; 50 Đường Chu Văn An, Phường 4, Thành phố Trà Vinh, Trà Vinh;Khu đô thị mới HQC Trà Vinh(xem chi tiết dự án);
14707;13327902;Đông Bắc;;Cần bán;4m;;Biệt thự, nhà liền kề;---;;14m;1;;13,7m;3;---; 12,5 tỷ ; 200 m2; Đường Nguyễn Hữu Cầu, Phường 12, Thành phố Đà Lạt, Lâm Đồng;;
14708;13458806;_;;Cần bán;7m;;Biệt thự, nhà liền kề;---;;---;4;;---;4;---; 17,5 tỷ ; 81 m2; Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội;;
14709;13449054;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;5;;---;4;---; 11,6 tỷ ; 60 m2; Đường Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội;;
14710;13449237;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;5;;---;4;---; 8,2 tỷ ; 60 m2; Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội;;
14711;13459635;Tây Nam;;Cần bán;14m;;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;;5m;2;;20m;3;---; 4,7 tỷ ; 100 m2; Đường Võ Nguyên Giáp, Xã Vĩnh Thái, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới KVG The Capella(xem chi tiết dự án);
14712;13443973;_;;Cần bán;5m;;Biệt thự, nhà liền kề;---;---;4m;2;;11m;2;---; 350 triệu ; 84 m2; Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Hồ Chí Minh;Khu dân cư Bà Điểm II(xem chi tiết dự án);
14713;13451178;Tây Nam;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;4;;38m;5;---; 45 tỷ ; 452 m2; 84 Đường Số 10, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Hồ Chí Minh;Khu dân cư Địa Ốc 10(xem chi tiết dự án);
14714;13415660;Bắc;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;3;;18m;5;---; 7,99 tỷ ; 90 m2; 105 Đường Nguyễn Thị Búp, Phường Hiệp Thành, Quận 12, Hồ Chí Minh;Khu dân cư Hiệp Thành City(xem chi tiết dự án);
14715;13316791;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;16m;4;;25m;8;---; 110 tỷ ; 430 m2; Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội;Khu đô thị mới The Manor Central Park(xem chi tiết dự án);
14716;12625251;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;4;;20m;5;---; 68 tỷ ; 288 m2; Đường Yên Sở, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14717;13441854;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7m;3;;24m;4;---; 26 tỷ ; 160 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14718;13141634;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;31m;5;---; 18,6 tỷ ; 128 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14719;13317610;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;4;;20m;6;---; 130 triệu / m2  ; 420 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14720;13389684;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;4;;25m;5;---; 50 tỷ ; 335 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14721;13285079;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;3;;20m;4;---; 28 tỷ ; 240 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14722;13458978;Đông Nam;---;Cần bán;14m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,9m;4;---;---;4;---; 5,6 tỷ ; 73 m2; Đường Khả Lễ 2, Phường Võ Cường, Thành phố Bắc Ninh, Bắc Ninh;;
14723;12552080;_;---;Cần bán;12m;---;Biệt thự, nhà liền kề;---;---;7m;4;---;30m;6;---; 20,9 tỷ ; 210 m2; Đường Bình Lợi, Phường 13, Quận Bình Thạnh, Hồ Chí Minh;;
14724;13434692;_;;Cần bán;7,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;20m;2;;32m;5;---; 41 tỷ ; 650 m2; Đường Mỹ Đa Tây 8, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng;;
14725;12945818;_;;Cần bán;7,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;3;;20m;10;---; 15 tỷ ; 300 m2; Đường Anh Thơ, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng;Khu đô thị mới Nam Việt Á (Nam Cầu Tuyên Sơn)(xem chi tiết dự án);
14726;12327461;Tây Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;3;;26m;4;---; 8,4 tỷ ; 481 m2; Đường Đỗ Nhuận, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng;;
14727;13189275;Nam;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;3;;20m;3;---; 31 tỷ ; 240 m2; Đường số 2 Gamuda Garden, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14728;13314710;Tây Nam;;Cần bán;4,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;4;;20,1m;6;---; 27 tỷ ; 201 m2; Đường Đống Đa, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
14729;13445652;Nam;---;Cần bán;13m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;5m;2;---;21m;5;---; 2,222 tỷ ; 105 m2; Tỉnh Lộ 10, Phường Phú Thượng, Thành phố Huế, Huế;;
14730;13344181;_;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13,5m;5;;19,5m;14;---; 64 tỷ ; 256 m2; Đường Diệp Minh Châu, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh;;
14731;13451653;Đông Nam;---;Cần bán;6m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;8m;2;---;18m;6;---; 8,5 tỷ ; 144 m2; Đường Nguyễn Ảnh Thủ, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh;;
14732;13389612;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;4;;25m;5;---; 57 tỷ ; 335 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14733;12352918;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;4;;18m;4;---; 15,5 tỷ ; 90 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14734;12352765;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;4;;20m;4;---; 26 tỷ ; 198 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14735;12971437;_;;Cần bán;11m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;20m;4;---; 18,5 tỷ ; 120 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14736;13029166;_;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;4;;24m;5;---; 31 tỷ ; 250 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14737;13461160;Đông Nam;---;Cần bán;14m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;6m;3;---;---;3;---; 10,5 tỷ ; 87 m2; Phường Suối Hoa, Thành phố Bắc Ninh, Bắc Ninh;;
14738;13461074;Đông Bắc;---;Cần bán;25m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;10m;5;---;---;6;---; 32,5 tỷ ; 150 m2; Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội;;
14739;12391357;_;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;4m;6;;8m;4;---; 7,99 tỷ ; 34 m2; Đường Đồng Cổ, Phường Bưởi, Quận Tây Hồ, Hà Nội;;
14740;13411579;_;;Cần bán;---;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;3;;---;---;; 75 tỷ ; 1.911 m2; Phường Cẩm Phô, Thành phố Hội An, Quảng Nam;;
14741;12297609;Nam;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6,4m;2;;18m;4;---; 11,3 tỷ ; 200 m2; Đường Lạc Long Quân, Phường 2, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu;;
14742;12912769;_;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;19m;6;---; 22,5 tỷ ; 114 m2; Đường Phan Văn Trị, Phường 5, Quận Gò Vấp, Hồ Chí Minh;Khu dân cư Cityland Garden Hills(xem chi tiết dự án);
14743;13347040;_;---;Cần bán;42m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;7m;5;---;22m;12;---; 21 triệu / m2  ; 621 m2; Đường Hùng Vương, Phường 9, Thành phố Tuy Hòa, Phú Yên;;
14744;13448646;_;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;4;;10m;4;---; 11 tỷ ; 50 m2; Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội;Khu đô thị mới Văn Phú(xem chi tiết dự án);
14745;13241259;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;---;---;1;---;---;18;---; 19 tỷ ; 308 m2; Xã Dương Tơ, Thành phố Phú Quốc, Kiên Giang;;
14746;12292063;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;21m;2;;32m;4;---; 6,19 tỷ ; 355 m2; Đường An Phú Đông 25, Phường An Phú Đông, Quận 12, Hồ Chí Minh;;
14747;12516639;Tây Nam;;Cần bán;9m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;3;;42m;6;---; 26 tỷ ; 506 m2; 254 Đường Trần Phú, Phường 5, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu;;
14748;13462354;_;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;15m;2;---;20m;5;---; 25 tỷ ; 290 m2; Đường Vườn Lài, Phường An Phú Đông, Quận 12, Hồ Chí Minh;;
14749;13455793;_;---;Cần bán;4m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;25m;4;---;---;8;---; 29,9 tỷ ; 511 m2; Đường Phù Đổng Thiên Vương, Phường 8, Thành phố Đà Lạt, Lâm Đồng;;
14750;12639760;Đông;---;Cần bán;20m;---;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;---;9m;1;---;10m;2;---; 8 tỷ ; 90 m2; Xã Vĩnh Hiệp, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới Vĩnh Điềm Trung(xem chi tiết dự án);
14751;13453398;_;;Cần bán;16m;;Biệt thự, nhà liền kề;---;;5,5m;4;;14,5m;5;---; 12,8 tỷ ; 80 m2; Đường Lacasta, Phường Phú La, Quận Hà Đông, Hà Nội;;
14752;13460760;_;---;Cần bán;7m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;7m;4;---;21m;8;---; 36 tỷ ; 170 m2; Đường Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, Hồ Chí Minh;;
14753;13460454;_;;Cần bán;18m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;28m;3;;---;5;---; 34 tỷ ; 195 m2; Đường Phúc La - Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội;;
14754;13461209;_;---;Cần bán;6m;---;Biệt thự, nhà liền kề;---;---;13m;3;---;---;6;---; 26 tỷ ; 219 m2; Đường Đống Đa, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
14755;13461351;_;---;Cần bán;8m;---;Biệt thự, nhà liền kề;---;---;15m;4;---;---;6;---; 12,8 tỷ ; 235 m2; Đường Trịnh Hoài Đức, Phường 11, Thành phố Đà Lạt, Lâm Đồng;;
14756;13266650;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7m;4;;13m;6;---; 12 tỷ ; 90 m2; Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, Hồ Chí Minh;;
14757;12729741;_;;Cần bán;1m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;---;;10m;---;---; 3,7 tỷ ; 100 m2; Phường Phù Khê, Thành phố Từ Sơn, Bắc Ninh;;
14758;12568195;Nam;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;2;;20m;4;---; 16 tỷ ; 200 m2; Đường Trần Anh Tông, Phường 8, Thành phố Đà Lạt, Lâm Đồng;Khu dân cư KQH Trần Anh Tông(xem chi tiết dự án);
14759;12304300;Tây Bắc;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8,3m;4;;10m;5;---; 12 tỷ ; 85 m2; Đường Nguyễn Công Trứ, Phường 8, Thành phố Đà Lạt, Lâm Đồng;;
14760;13462178;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6,3m;5;;15m;4;---; 10,5 tỷ ; 98 m2; Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội;;
14761;13460369;_;---;Cần bán;5m;---;Biệt thự, nhà liền kề;---;---;---;5;---;---;8;---; 75 tỷ ; 125 m2; Phố Láng Hạ, Phường Giảng Võ, Quận Ba Đình, Hà Nội;;
14762;13462143;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6,7m;5;;12m;4;---; 11,3 tỷ ; 78 m2; Đường Bát Khối, Phường Thạch Bàn, Quận Long Biên, Hà Nội;;
14763;13443956;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7m;4;;19m;4;---; 17,5 tỷ ; 133 m2; Đường Phạm Trọng Cầu, Phường Phước Long B, Thành phố Thủ Đức, Hồ Chí Minh;;
14764;12735244;_;---;Cần bán;25m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;5m;4;---;20m;5;---; 19,8 tỷ ; 100 m2; Đường Trần Thị Nghĩ, Phường 7, Quận Gò Vấp, Hồ Chí Minh;Khu dân cư Cityland Center Hills(xem chi tiết dự án);
14765;13047037;_;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;13,5m;4;---;20m;6;---; 48 tỷ ; 229 m2; Đường Phan Văn Trị, Phường 5, Quận Gò Vấp, Hồ Chí Minh;Khu dân cư Cityland Garden Hills(xem chi tiết dự án);
14766;13212499;_;;Cần bán;30m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;3;;18m;4;---; 33 tỷ ; 220 m2; Đường Đoàn Khuê, Phường Việt Hưng, Quận Long Biên, Hà Nội;;
14767;11981741;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;5m;4;---;10m;4;---; 5,6 tỷ ; 50 m2; Đường Thạnh Lộc 16, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh;Nhà phố Zenta Home 16(xem chi tiết dự án);
14768;13442090;_;---;Cần bán;13m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;5m;4;---;---;4;---; 11,2 tỷ ; 80 m2; Phố Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội;;
14769;13120047;_;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;4m;3;;16m;3;---; 8,5 tỷ ; 64 m2; Đường DN5, Phường Tân Hưng Thuận, Quận 12, Hồ Chí Minh;Khu dân cư An Sương(xem chi tiết dự án);
14770;12927031;_;---;Cần bán;12m;---;Biệt thự, nhà liền kề;---;---;---;3;---;---;8;---; 156 tỷ ; 668 m2; 240 Đường Pasteur, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh;;
14771;13460926;_;---;Cần bán;30m;---;Biệt thự, nhà liền kề;---;---;---;3;---;---;8;---; 270 tỷ ; 400 m2; 11 Đường Tú Xương, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh;;
14772;12861617;_;---;Cần bán;14m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;7m;3;---;23m;4;---; 5,9 tỷ ; 161 m2; Xã Cẩm Thanh, Thành phố Hội An, Quảng Nam;Khu đô thị mới Casamia Hội An(xem chi tiết dự án);
14773;13330657;_;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;15m;3;---;---;5;---; 33 tỷ ; 275 m2; Đường D19, Phường Phước Long B, Thành phố Thủ Đức, Hồ Chí Minh;;
14774;12874739;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;4m;5;;15,5m;5;---; 7,8 tỷ ; 61 m2; Đường Nguyễn Thái Sơn, Phường 5, Quận Gò Vấp, Hồ Chí Minh;;
14775;13461976;_;;Cần bán;10m;;Biệt thự, nhà liền kề;---;;5m;5;;---;4;---; 15,3 tỷ ; 75 m2; Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội;;
14776;13461970;_;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;8m;3;---;26m;5;---; 16,5 tỷ ; 212 m2; Đường Dương Đình Hội, Phường Phước Long B, Thành phố Thủ Đức, Hồ Chí Minh;;
14777;13461833;Đông Nam;---;Cần bán;20m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;15m;---;---;22m;---;---; 41,8 tỷ ; 377 m2; Đường Bình Minh, Phường 8, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu;;
14778;13436684;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;6,0m;5;---;---;5;---; 26,6 tỷ ; 99 m2; Đường Hàm Nghi, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội;;
14779;12130401;Đông Nam;;Cần bán;30m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;16m;5;;14,2m;6;---; 125 tỷ ; 227 m2; Đường Nguyễn Văn Huyên, Phường Xuân La, Quận Tây Hồ, Hà Nội;;
14780;13461867;Đông Nam;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;3;;16m;5;---; 7,5 tỷ ; 192 m2; Đường Võ Nguyên Giáp, Phường An Đông, Thành phố Huế, Huế;;
14781;13461614;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;---;---;7m;6;---;20m;5;---; 36 tỷ ; 145 m2; Đường Triều Khúc, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội;;
14782;13415279;Bắc;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;7m;3;---;18m;4;---; 6,9 tỷ ; 126 m2; Đường Hoàng Quốc Việt, Phường An Đông, Thành phố Huế, Huế;Khu đô thị mới An Cựu City(xem chi tiết dự án);
14783;13339257;_;---;Cần bán;---;---;Biệt thự, nhà liền kề;---;---;---;---;---;---;---;---; 5,95 tỷ ; 112 m2; Đường Võ Nguyên Giáp, Phường Thủy Vân, Thành phố Huế, Huế;Khu đô thị mới Royal Park Huế(xem chi tiết dự án);
14784;13452204;_;;Cần bán;13m;;Biệt thự, nhà liền kề;---;;5m;6;;15m;8;---; 7 tỷ ; 75 m2; Đường Cầu Bươu, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội;Khu đô thị mới Đại Thanh(xem chi tiết dự án);
14785;13461756;Đông Nam;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;5m;2;---;18m;2;---; 9,5 tỷ ; 90 m2; Đường Liên Phường, Phường Phú Hữu, Thành phố Thủ Đức, Hồ Chí Minh;;
14786;13461730;_;---;Cần bán;0m;---;Biệt thự, nhà liền kề;---;---;---;---;---;---;---;---; 55 tỷ ; 350 m2; Đường Trường Sơn, Phường 2, Quận Tân Bình, Hồ Chí Minh;;
14787;13451301;_;---;Cần bán;30m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;---;---;---;---;---; 10,5 tỷ ; 61 m2; Phường Giang Biên, Quận Long Biên, Hà Nội;;
14788;11447601;_;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;4;;18m;5;---; 33,5 tỷ ; 290 m2; Đường Bằng Lăng, Phường Ngọc Thụy, Quận Long Biên, Hà Nội;Khu biệt thự Khai Sơn Hill(xem chi tiết dự án);
14789;8288978;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;5;;18m;4;---; 11,9 tỷ ; 55 m2; Đường Lâm Hạ, Phường Việt Hưng, Quận Long Biên, Hà Nội;Khu đô thị mới Việt Hưng(xem chi tiết dự án);
14790;13457695;Đông;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;2;;20m;5;---; 7,5 tỷ ; 180 m2; Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai;;
14791;12894504;Tây Bắc;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5,5m;3;;28m;4;---; 11,1 tỷ ; 128 m2; Đường Nguyễn Thông, Phường 9, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu;;
14792;12984423;Tây Bắc;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;11m;3;;28m;5;---; 18 tỷ ; 300 m2; Đường Trần Bình Trọng, Phường Nguyễn An Ninh, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu;;
14793;13461619;Đông Nam;---;Cần bán;5m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;9m;4;---;18m;4;---; 12,99 tỷ ; 120 m2; Đường Bình Lợi, Phường 13, Quận Bình Thạnh, Hồ Chí Minh;;
14794;12818855;Đông Nam;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;5;;40m;11;---; 37,8 tỷ ; 527 m2; Đường Trần Khánh Dư, Phường 8, Thành phố Đà Lạt, Lâm Đồng;;
14795;13453660;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;4;---;---;4;---; 17 tỷ ; 240 m2; Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội;;
