Hướng,Đường trước nhà(m),Loại BDS,Pháp lý,Số lầu,Số phòng ngủ,Giá(Tỷ),Diện tích(m2),Tỉnh/ Thành phố,Quận/ Huyện,Mật độ dân số (người/km²),GRDP(%)
_,15.0,0,0,3,4,9.3,86.0,3,Hà Đông,8.021,6.27
_,4.0,0,1,5,4,7.25,50.0,3,Hai Bà Trưng,29.474,6.27
_,6.0,0,0,3,5,16.0,120.0,7,Thủ Đức,4.791,5.81
_,24.0,0,0,5,8,100.0,448.0,7,Thủ Đức,4.791,5.81
_,15.0,0,0,3,5,25.0,160.0,9,Nhơn Trạch,634.0,5.3
_,7.0,0,1,4,4,13.0,52.0,3,Đống Đa,37.161,6.27
_,4.0,0,1,3,4,11.8,65.0,3,Hai Bà Trưng,29.474,6.27
_,3.0,0,1,5,3,7.0,46.0,3,Đống Đa,37.161,6.27
_,8.0,0,1,1,9,40.0,900.0,7,Thủ Đức,4.791,5.81
_,8.0,0,1,6,8,11.7,70.0,3,Hoàng Mai,12.564,6.27
_,5.0,0,1,5,4,15.0,65.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,5,8,72.0,230.0,3,Tây Hồ,6.578,6.27
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,30.0,0,0,5,5,11.2,90.0,3,Gia Lâm,2.452,6.27
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,25.0,0,1,4,4,58.0,245.0,3,Tây Hồ,6.578,6.27
_,25.0,0,1,4,6,195.0,530.0,3,Tây Hồ,6.578,6.27
_,15.0,0,1,4,6,25.8,80.0,3,Cầu Giấy,23.516,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,5,8,72.0,230.0,3,Tây Hồ,6.578,6.27
_,8.0,0,1,6,5,6.86,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,30.0,0,0,5,5,11.2,90.0,3,Gia Lâm,2.452,6.27
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,25.0,0,1,4,4,58.0,245.0,3,Tây Hồ,6.578,6.27
_,25.0,0,1,4,6,195.0,530.0,3,Tây Hồ,6.578,6.27
_,15.0,0,1,4,6,25.8,80.0,3,Cầu Giấy,23.516,6.27
_,6.0,0,1,4,5,6.75,64.0,7,Bình Tân,15.109,5.81
_,6.0,0,0,3,6,46.0,276.0,3,Tây Hồ,6.578,6.27
_,8.0,0,1,3,5,22.0,182.0,3,Bắc Từ Liêm,7.529,6.27
_,6.0,0,1,4,4,6.8,65.0,7,Nhà Bè,2.06,5.81
_,13.0,0,0,4,6,12.5,144.0,3,Hà Đông,8.021,6.27
_,6.0,0,1,5,5,29.0,160.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,6,6,115.0,450.0,3,Tây Hồ,6.578,6.27
_,40.0,0,0,4,5,90.0,249.0,3,Tây Hồ,6.578,6.27
_,10.0,0,1,5,4,47.5,196.0,3,Thanh Xuân,32.255,6.27
_,10.0,0,1,4,4,33.0,218.0,3,Hà Đông,8.021,6.27
_,10.0,0,1,4,4,14.5,81.0,3,Hà Đông,8.021,6.27
_,20.0,0,1,4,5,46.3,244.0,3,Long Biên,5.394,6.27
_,12.0,0,0,4,4,25.0,84.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,4,6,33.0,217.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,5,4,35.0,125.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,10.0,0,1,3,5,35.0,126.0,3,Tây Hồ,6.578,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,5,8,72.0,230.0,3,Tây Hồ,6.578,6.27
_,8.0,0,1,6,5,6.86,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,30.0,0,0,5,5,11.2,90.0,3,Gia Lâm,2.452,6.27
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,25.0,0,1,4,4,58.0,245.0,3,Tây Hồ,6.578,6.27
_,25.0,0,1,4,6,195.0,530.0,3,Tây Hồ,6.578,6.27
_,15.0,0,1,4,6,25.8,80.0,3,Cầu Giấy,23.516,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,5,8,72.0,230.0,3,Tây Hồ,6.578,6.27
_,8.0,0,1,6,5,6.86,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,30.0,0,0,5,5,11.2,90.0,3,Gia Lâm,2.452,6.27
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,25.0,0,1,4,4,58.0,245.0,3,Tây Hồ,6.578,6.27
_,25.0,0,1,4,6,195.0,530.0,3,Tây Hồ,6.578,6.27
_,15.0,0,1,4,6,25.8,80.0,3,Cầu Giấy,23.516,6.27
_,6.0,0,1,4,5,6.75,64.0,7,Bình Tân,15.109,5.81
_,6.0,0,0,3,6,46.0,276.0,3,Tây Hồ,6.578,6.27
_,8.0,0,1,3,5,22.0,182.0,3,Bắc Từ Liêm,7.529,6.27
_,6.0,0,1,4,4,6.8,65.0,7,Nhà Bè,2.06,5.81
_,13.0,0,0,4,6,12.5,144.0,3,Hà Đông,8.021,6.27
_,6.0,0,1,5,5,29.0,160.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,6,6,115.0,450.0,3,Tây Hồ,6.578,6.27
_,40.0,0,0,4,5,90.0,249.0,3,Tây Hồ,6.578,6.27
_,10.0,0,1,5,4,47.5,196.0,3,Thanh Xuân,32.255,6.27
_,10.0,0,1,4,4,33.0,218.0,3,Hà Đông,8.021,6.27
_,10.0,0,1,4,4,14.5,81.0,3,Hà Đông,8.021,6.27
_,20.0,0,1,4,5,46.3,244.0,3,Long Biên,5.394,6.27
_,12.0,0,0,4,4,25.0,84.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,4,6,33.0,217.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,5,4,35.0,125.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,10.0,0,1,3,5,35.0,126.0,3,Tây Hồ,6.578,6.27
_,7.0,0,1,4,5,18.5,138.0,3,Thanh Trì,4.342,6.27
_,15.0,0,1,3,4,56.6,336.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,3,11.8,65.0,3,Thanh Xuân,32.255,6.27
_,15.0,0,1,2,4,15.7,240.0,7,Bình Tân,15.109,5.81
_,6.0,0,1,6,6,17.0,96.0,3,Cầu Giấy,23.516,6.27
_,13.0,0,1,3,5,16.0,301.0,5,Nha Trang,1.662,10.35
_,30.0,0,1,4,5,11.0,130.0,3,Hoài Đức,3.094,6.27
_,13.0,0,1,5,5,9.7,75.0,3,Hà Đông,8.021,6.27
_,5.0,0,1,7,5,13.75,80.0,3,Hoàng Mai,12.564,6.27
_,15.0,0,0,3,4,9.3,86.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,5,8,72.0,230.0,3,Tây Hồ,6.578,6.27
_,8.0,0,1,6,5,6.86,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,30.0,0,0,5,5,11.2,90.0,3,Gia Lâm,2.452,6.27
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,25.0,0,1,4,4,58.0,245.0,3,Tây Hồ,6.578,6.27
_,25.0,0,1,4,6,195.0,530.0,3,Tây Hồ,6.578,6.27
_,15.0,0,1,4,6,25.8,80.0,3,Cầu Giấy,23.516,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,5,8,72.0,230.0,3,Tây Hồ,6.578,6.27
_,8.0,0,1,6,5,6.86,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,30.0,0,0,5,5,11.2,90.0,3,Gia Lâm,2.452,6.27
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,25.0,0,1,4,4,58.0,245.0,3,Tây Hồ,6.578,6.27
_,25.0,0,1,4,6,195.0,530.0,3,Tây Hồ,6.578,6.27
_,15.0,0,1,4,6,25.8,80.0,3,Cầu Giấy,23.516,6.27
_,6.0,0,1,4,5,6.75,64.0,7,Bình Tân,15.109,5.81
_,6.0,0,0,3,6,46.0,276.0,3,Tây Hồ,6.578,6.27
_,8.0,0,1,3,5,22.0,182.0,3,Bắc Từ Liêm,7.529,6.27
_,6.0,0,1,4,4,6.8,65.0,7,Nhà Bè,2.06,5.81
_,13.0,0,0,4,6,12.5,144.0,3,Hà Đông,8.021,6.27
_,6.0,0,1,5,5,29.0,160.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,6,6,115.0,450.0,3,Tây Hồ,6.578,6.27
_,40.0,0,0,4,5,90.0,249.0,3,Tây Hồ,6.578,6.27
_,10.0,0,1,5,4,47.5,196.0,3,Thanh Xuân,32.255,6.27
_,10.0,0,1,4,4,33.0,218.0,3,Hà Đông,8.021,6.27
_,10.0,0,1,4,4,14.5,81.0,3,Hà Đông,8.021,6.27
_,20.0,0,1,4,5,46.3,244.0,3,Long Biên,5.394,6.27
_,12.0,0,0,4,4,25.0,84.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,4,6,33.0,217.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,5,4,35.0,125.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,10.0,0,1,3,5,35.0,126.0,3,Tây Hồ,6.578,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,5,8,72.0,230.0,3,Tây Hồ,6.578,6.27
_,8.0,0,1,6,5,6.86,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,30.0,0,0,5,5,11.2,90.0,3,Gia Lâm,2.452,6.27
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,25.0,0,1,4,4,58.0,245.0,3,Tây Hồ,6.578,6.27
_,25.0,0,1,4,6,195.0,530.0,3,Tây Hồ,6.578,6.27
_,15.0,0,1,4,6,25.8,80.0,3,Cầu Giấy,23.516,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,15.0,0,1,4,6,26.0,75.0,3,Cầu Giấy,23.516,6.27
